title,description,genre
le peuple migrateur,"Wędrówki ptaków, które przemierzają tysiące kilometrów w celu znalezienia pokarmu i założenia gniazda.",documentary
il traditore," W najdroższym ze swoich filmów mistrz Bellocchio bez wahania zdradza romantyczną, gangsterską narrację spod znaku ""Ojca chrzestnego""&nbsp;na rzecz surowej rekonstrukcji... ",biography
the lincoln lawyer,Ceniony prawnik angażuje się w sprawę pobicia prostytutki. ,crime
spenser confidential,Były policjant prowadzi śledztwo w sprawie zabójstwa kolegów. Pomagają mu&nbsp; eks-dziewczyna i zawodnik MMA. ,crime
cadillac records,"Historia wytwórni płytowej Chess Records i artystów, którzy nagrywali dla niej na przestrzeni lat. ",biography
mimic,"Celem zwalczenia karaluchów przenoszących śmiertelną chorobę entomolog hoduje insekty, które po wykonaniu zadania mutują i zaczynają zagrażać ludziom. ",horror
in love and war,"Ernest Hemingway zakochuje się w starszej pielęgniarce, która ratuje jego nogę przed amputacją. ",biography
i.t.,"Zamożny biznesmen chroni swoją rodzinę przed psychopatą, który nęka jego bliskich.",crime
sudden impact,"Inspektor Callahan tropi mordercę, który z zimną krwią dokonuje egzekucji na swoich ofiarach.",crime
promocion fantasma," Modesto (Raúl Arévalo) jest nauczycielem, który widzi duchy. Ta umiejętność sprawiła, że nie tylko wydał fortuny na psychologów, ale także tracił pracę w każdej kolejnej... ",fantasy
polaroid,"Nastoletnia Bird kupuje tajemniczy, stary aparat, którym robi zdjęcia na imprezie. Niebawem ludzie uwiecznieni na fotografiach zaczynają znikać w tajemniczych okolicznościach.",horror
van wilder,"Podrywacz i lekkoduch, który jest studentem od siedmiu lat, chcąc zdobyć fundusze na życie, zamierza urządzić wielką imprezę.",comedy
fasandrberne,"Rok 1994, zabite zostają bliźnięta, a do zbrodni przyznaje się miejscowy samotnik. Sprawa zostaje jednak wznowiona po 20 latach.",crime
piglets big movie,"W tajemniczych okolicznościach zaginął Prosiaczek. Przyjaciele ze Stumilowego Lasu wykorzystując ""Księgę wspomnień"" udają się na poszukiwania.",animation
cursed,"Jimmy z siostrą bierze udział w niewielkim wypadku. Po kilku dniach rodzeństwo odkrywa, że to wydarzenie bardzo ich zmieniło.",horror
mickeys christmas carol,"Ebenezer Scrooge jest chciwym i bezdusznym bankierem, który całe życie poświęcił dla pieniędzy. W Wigilię skąpca odwiedzają trzy duchy.",animation
the polar express,Chłopiec powątpiewający w magię Świąt Bożego Narodzenia zostaje pasażerem pociągu zmierzającego na biegun północny do siedziby św. Mikołaja.,animation
security,"Były komandos dostaje posadę ochroniarza w lokalnym centrum handlowym, gdzie niespodziewanie podejmuje się obrony jedenastolatki, której grozi niebezpieczeństwo. ",action
hook,"Kapitan Hook porywa dzieci dorosłego już Piotrusia Pana, zmuszając go, by wrócił do Nibylandii i walczył ze starym wrogiem.",family
love at first hiccup," Nieśmiały pierwszak Victor (Devon Werkheiser) zakochuje się po uszy w uczennicy starszej klasy. Niestety, Anya (Scout Taylor-Compton) gra w zupełnie innej lidze. Jest... ",comedy
the lizzie mcguire movie,"Kiedy nastolatka wyjeżdża na wycieczkę do Włoch, mieszkańcy uważają ją za gwiazdę muzyki pop. ",comedy
io sono lamore,"Gdy Emma, żona włoskiego bogacza, poznaje przyjaciela swojego syna, budzi się w niej życie. Znajomość z nim na zawsze odmieni losy całej rodziny.",drama
an angel at my table,"Historia Janet Frame, pisarki uznanej za chorą psychicznie, która dzięki sukcesowi literackiemu, po długoletniej męce opuszcza szpital. ",biography
dr. no,James Bond musi przeszkodzić Doktorowi No w zniszczeniu programu kosmicznego USA. ,thriller
cleaner,"Tom Cutler zajmuje się czyszczeniem miejsc zbrodni. Po wykonaniu jednego ze zleceń odkrywa, że został wykorzystany do usunięcia dowodów zabójstwa.",crime
48 hrs.,Jack Cates ma dwie doby na schwytanie groźnego przestępcy.,comedy
the philadelphia story,Tracy szykuje się do ślubu&nbsp;z&nbsp;zamożnym przemysłowcem. Przygotowania zakłóca jednak przyjazd jej byłego męża oraz żądnych sensacji dziennikarzy.,comedy
the smurfs,"Smerfy, uciekając przed Gargamelem, przenoszą się do Nowego Jorku.&nbsp;",family
pee-wees big adventure,"Kiedy ekscentryczny Pee Wee Herman odkrywa, że jego ukochany rower został skradziony, wyrusza w podróż swojego życia, aby go odnaleźć.&nbsp;",family
ucastnici zajezdu,"Grupa czeskich wczasowiczów wyjeżdża na tygodniowe wakacje nad Adriatyk. Komplikacje, przeszkody, drobne przygody - wszystko to powoduje, że wakacje stają się dla ich uczestników momentem przełomowym.",comedy
the babysitter,"Młody chłopiec szpiegując swoją opiekunkę odkrywa, że należy ona do satanistycznej sekty.",horror
the nines," Film opowiada trzy różne historie, które tylko pozornie nie są ze sobą związane. Poznajemy aktora, który gra w serialu Laboratorium zbrodni, dobrego scenarzystę, który... ",drama
le samourai,"Gdy kolejne zlecenie nie przebiega po myśli płatnego zabójcy, rozpoczyna się policyjna nagonka. ",crime
wanted,"Sfrustrowany pracownik biura dostaje szansę na lepsze życie. Decyduje się dołączyć do bractwa elitarnych zabójców, którego członkiem był jego zaginiony ojciec.",action
beowulf &amp; grendel,"Beowulf przybywa do kraju króla Hrothgara, aby stawić czoła nękającemu jego poddanych trollowi Grendelowi. ",fantasy
nurse betty,"Rozpaczając po śmierci zamordowanego męża, kelnerka traci zmysły i nabiera przekonania, że jest żoną swojego idola - gwiazdy seriali. Uważając go za prawdziwego lekarza, jedzie do L.A., by odszukać szpital, w którym on pracuje. ",crime
the hole in the ground,"Sarah przeprowadza się ze swoim synkiem do domu na wsi. Pewnej nocy Chris znika, a kiedy się odnajduje, kobieta zaczyna podejrzewać, że chłopiec, który wrócił, może wcale nie być jej synem. ",horror
gosford park,Beztroską zabawę na przyjęciu w Gosford Park zakłóca nagła śmierć gospodarza. Któryś z gości go zamordował - każdy jest podejrzany. ,drama
general nil,"Historia ostatnich lat życia Augusta Emila Fieldorfa, który podczas II wojny światowej był dowódcą Kedywu Armii Krajowej.",biography
sully,"15 stycznia 2009 roku kapitan Chesley ""Sully"" Sullenberger ląduje uszkodzonym samolotem na rzece Hudson, ratując życie wielu osób. Wkrótce rozpoczyna się śledztwo mogące zniszczyć jego karierę. ",biography
batman begins,"Historia milionera Bruce'a Wayne'a, który przemienia się w Batmana – postrach przestępców Gotham City.",action
skinwalkers,"Strzeżony przez bliskich mały Timothy nie wie, że jest elementem przepowiedni, według której zadecyduje o losie wilkołaków.",horror
drive angry,"Milton ucieka z piekła, by uratować wnuczkę z rąk niebezpiecznej sekty odpowiedzialnej za śmierć jego córki. ",fantasy
what we do in the shadows,"Viago, Deacon i Vladislav usiłują normalnie egzystować, mimo że są nieśmiertelnymi parusetletnimi wampirami, które żywią się ludzką krwią. ",horror
chelovek s kinoapparatom,Dżiga Wiertow rejestruje okiem kamery życie w Moskwie pod koniec lat dwudziestych XX wieku. ,documentary
the lady,"Aung San Suu Kyi opuszcza męża oraz dzieci i powraca do rodzinnej Birmy, aby poprowadzić pokojowy ruch przeciwko wojskowemu reżimowi.",biography
scooby-doo,"Scooby-Doo wraz z ekipą detektywów wyruszają na wyspę strachu, by rozwiązać zagadkę. ",family
the expendables 3,"Niezniszczalni mierzą się ze starym przyjacielem oraz założycielem ekipy, który zszedł na złą drogę. Teraz&nbsp;pragnie on zemsty&nbsp;oraz zniszczenia&nbsp;swoich byłych towarzyszy.",action
venom,"Kiedy&nbsp;Eddie Brock zdobywa moce symbionta, zmuszony jest uwolnić swoje alter-ego ""Venoma"", by ratować własne życie.&nbsp;",action
ghost dad,"Owdowiały biznesmen ginie w wypadku samochodowym. Jego duch powraca do domu, by zaopiekować się rodziną. ",family
patriot games,"IRA przeprowadza w Londynie zamach na członka rodziny królewskiej, którego ratuje były pracownik CIA, Jack Ryan. Kiedy jednak podczas akcji ginie brat organizatora ataku, mężczyzna poprzysięga zemstę.",thriller
sinatra,"Historia życia legendarnego piosenkarza i aktora, Franka Sinatry. ",biography
big nothing,"Sfrustrowany, bezrobotny nauczyciel łączy siły z oszustem i jego dziewczyną, aby zdobyć dużą gotówkę. ",comedy
harry potter and the order of the phoenix,"Harry i jego przyjaciele zakładają tajne stowarzyszenie ""Gwardię Dumbledore'a"", aby przygotować się do starcia z Voldemortem.",family
the mummy returns,Mumia ponownie ożywa i podejmuje walkę o władzę. Rodzina O'Connellów stara się powstrzymać potwora. ,fantasy
kill bill: vol. 2,"Czarna Mamba kontynuuje swoją krwawą zemstę na byłym szefie Billu i jego współpracownikach, którzy zniszczyli jej życie.",thriller
romper stomper,"Opowieść o grupie skinheadów, którzy są zaniepokojeni zmianami zachodzącymi w ich okolicy.",drama
a hidden life,Podczas II wojny światowej Austriak Franz Jägerstätter odmawia walki w szeregach niemieckiej armii. ,biography
new york minute," Bliźniaczki&nbsp; wyjeżdżają do Nowego Jorku. Jane chce dostać się na uniwersytet, a Roxy marzy, by zobaczyć swoją ulubioną kapelę.",family
the fly,Naukowiec Seth Brundle wskutek nieudolnie przeprowadzonego eksperymentu zaczyna przemieniać się w człowieka-muchę. ,horror
whats love got to do with it,"Królowa rocka, Tina Turner, pnie się po szczeblach muzycznej kariery, tkwiąc jednocześnie w skomplikowanym związku.",biography
ninja assassin,"Raizo od najmłodszych lat był szkolony na bezwzględnego zabójcę przez klan ninja, który zaopiekował się nim w dzieciństwie. Po latach postanawia zerwać z przeszłością i zniknąć. ",action
trolls world tour,"Poppy i Mruk z przyjaciółmi wyruszają w wielką podróż, by dokonać niemożliwego: pogodzić ze sobą wszystkie Trolle i połączyć się przeciw wrogowi.",animation
el bar,Grupa nieznajomych sobie ludzi zostaje uwięziona w barze.,horror
ferdinand,Przyjacielski młody byczek przez pomyłkę zostaje zwerbowany do walk na arenie. ,animation
tinker tailor soldier spy,"Ekranizacja powieści Johna le Carré. Trwa zimna wojna, emerytowany agent zostaje przywrócony do służby i dostaje zadanie zdemaskowania sowieckiego szpiega w szeregach MI6.",thriller
offret sacrificatio,"Gdy zostaje nadany alarm zwiastujący atak atomowy, ateista zwraca się o pomoc do Boga. Gotów jest poświęcić samego siebie, by zapewnić bliskim bezpieczeństwo. ",drama
subway,Fred kradnie cenne dokumenty z domu zamożnej kobiety. Schronienie znajduje w paryskim metrze.,drama
what lies beneath,Po wyjeździe córki na studia Norman i Claire wyprowadzają się z miasta. Wkrótce w nowym domu zaczyna straszyć. ,thriller
miles ahead,"Podróż przez życie i muzykę Milesa Davisa, który stał się światową ikoną jazzu.",biography
the half of it,"Grzeczna i&nbsp;wzorowa licealistka pomaga znajomemu futboliście oczarować dziewczynę, w&nbsp;której oboje się kochają. Współczesna wersja opowieści o&nbsp;Cyranie de Bergeracu.",comedy
i come with the rain,"Prywatny detektyw, niegdyś policjant z Los Angeles, udaje się do Hongkongu w poszukiwaniu zaginionego syna miliardera.",crime
earth: one amazing day,Dokument ukazujący jeden dzień z życia naszej ojczystej planety. ,documentary
mr. &amp; mrs. smith,Para płatnych zabójców pracujących dla dwóch tajnych agencji wiedzie monotonne małżeńskie życie. Niespodziewanie dostają zlecenie na siebie nawzajem.,action
jestes bogiem,"Trzej przyjaciele, Magik, Rahim i Fokus, zakładają grupę Paktofonika. Nie podejrzewają, że ich utwory zmienią oblicze polskiego hip-hopu, stając się głosem młodego pokolenia.",biography
deep water,"Zamożny mężczyzna, który pozwala żonie mieć romanse, aby uniknąć rozwodu, staje się głównym podejrzanym o zniknięcie jej kochanków.",thriller
beasts of the southern wild,Kilkuletnia Hushpuppy i jej ojciec mimo powodzi postanawiają nie opuszczać domostwa i stawić czoła żywiołowi. Dziewczynka nawiązuje kontakt z magicznym światem natury.,drama
the next karate kid,"Po śmierci rodziców zbuntowana Julie trafia pod opiekę mistrza sztuk walki, który zaczyna uczyć ją karate.",family
the man who knew too much,Przebywający z rodziną na wakacjach lekarz zostaje wplątany w aferę szpiegowską.,thriller
les douze travaux dasterix,"Juliusz Cezar zadaje Galom 12 prac podobnych do tych, które kiedyś były zadaniami Herkulesa. Od ich wykonania zależy rezultat wojny z rzymską potęgą. ",animation
the golden compass,"Posiadaczka złotego kompasu - Lyra z pomocą Lorda Asriela, pancernego niedźwiedzia i grupki sprzymierzeńców stara się pokrzyżować diaboliczne plany Pani Coulter.",fantasy
amy,"Prawdziwa historia&nbsp;gwiazdy muzyki&nbsp;Amy Winehouse, która zmarła na skutek zatrucia alkoholowego w wieku 27 lat.",biography
halloween 4: the return of michael myers,"Podczas transportu ambulansem Michael Myers budzi się ze śpiączki i wraca do Haddonfield, aby zabić swoją siostrzenicę. Jego tropem rusza doktor Loomis. ",horror
rocky v,Rocky traci majątek i ze względów zdrowotnych rezygnuje z boksu. Postanawia zostać trenerem dobrze zapowiadającego się Tommy'ego Gunna. ,drama
jing wu men,Chen pragnie pomścić swojego mistrza otrutego przez członków japońskiej szkoły sztuk walki. ,action
the children of leningradsky,"Historia moskiewskich sierot, które tułają się po rosyjskim dworcu. Każdego dnia walczą o przetrwanie, licząc na czyjąś pomoc.&nbsp;",documentary
space jam: a new legacy,LeBron James i drużyna animków muszą pokonać w meczu koszykówki złośliwą sztuczną inteligencję. Stawką pojedynku są losy świata. ,animation
a beautiful mind,"Geniusz matematyczny John Nash za wszelką cenę pragnie opracować teorię, dzięki której zostanie cenionym naukowcem. Przeszkodą staje się jego stopniowo rozwijająca choroba.",biography
bedeviled,Po pobraniu tajemniczej telefonicznej aplikacji pięcioro przyjaciół staje się ofiarami nadnaturalnej siły. ,horror
sur la piste du marsupilami,Dziennikarz Dan dostaje zlecenie przeprowadzenia wywiadu z wodzem dzikiego plemienia. Na miejscu odkryje istnienie mitycznego stworzenia – Marsupilami.,family
la marche de lempereur,"Każdego roku pingwiny rozpoczynają swój marsz w jedno miejsce, by odnaleźć miłość i założyć rodzinę.",family
agent cody banks,"Rządowa agencja&nbsp;rekrutuje typowego nastolatka, Cody Banksa, do specjalnego programu szpiegowskiego z udziałem młodocianych.",family
gake no ue no ponyo,Pięcioletni chłopiec zaprzyjaźnia się z rybią księżniczką. ,family
frequently asked questions about time travel,Trójka znajomych postanawia rozwiązać problem podróży w czasie.,comedy
london has fallen,Terroryści planują największy w historii zamach. O losach zachodniej cywilizacji mogą zadecydować umiejętności jednego człowieka. ,thriller
le gamin au velo,"Porzucony przez ojca Cyryl nie może zaakceptować jego nieobecności i nieustannie ucieka z domu dziecka, by go szukać. Wkrótce chłopiec poznaje fryzjerkę, Samantę, która zaczyna mu pomagać.",drama
la tortue rouge,"Rozbitek trafia na bezludną wyspę. Mężczyzna pragnie z niej uciec, lecz zmienia swoje nastawienie, gdy odkrywa jej tajemnice.",animation
banlieue 13: ultimatum,Władze Paryża decydują się wysadzić w powietrze 13 dzielnicę zamieszkałą przez przestępców. Leito i Damien postanawiają temu zapobiec.,action
el angel,"Carlito, niewinnie wyglądający chłopak o twarzy anioła, popełnia drobne przestępstwa na ulicach Buenos Aires. Wkrótce po tym, gdy poznaje Ramona, staje się brutalnym mordercą.",biography
il conformista," Faszystowskie Włochy. Marcello (Jean-Louis Trintignant) jest pracownikiem tajnych służb, który zgłasza swój akces do faszyzmu i żeni się z drobnomieszczanką Giulią, by... ",drama
what dreams may come,"Po tragicznej śmierci dzieci Annie popełnia samobójstwo, za co trafia do Piekła. Po śmierci jej mąż budzi się w Niebie, skąd wyrusza w podróż, by ją odnaleźć. ",fantasy
hardcore,"Cyborg Henry musi uratować swoją żonę, a zarazem twórcę, pojmaną przez psychopatycznego tyrana o telekinetycznych mocach i jego armię najemników. ",action
smokin aces,"Gdy artysta z Las Vegas postanawia zeznawać przeciwko mafii, pojawia się wielu wrogów, którzy gotowi są go uciszyć.",action
only god forgives,Gangster chce się zemścić na poruczniku policji za&nbsp;śmierć swojego brata.,crime
baise-moi, Gwałt to historia podróży przez Francję dwóch kobiet - Manu i Nadine (w tych rolach gwiazdy filmów dla dorosłych). Obie bohaterki są po ciężkich przejściach: Manu została... ,thriller
drillbit taylor,"Troje uczniów zatrudnia ochroniarza, aby chronił ich przed znęcającymi się nad nimi kolegami ze szkoły. ",comedy
house of games,"Psychiatra wnika do środowiska nielegalnych rozgrywek, by pomóc uzależnionemu od hazardu pacjentowi. ",crime
timecop,Agent z Urzędu Ochrony Czasu prowadzi śledztwo przeciwko skorumpowanemu politykowi wykorzystującemu nielegalne podróże w czasie do gromadzenia środków na własną kampanię prezydencką. ,action
vidocq,Znany paryski detektyw ginie podczas prowadzenia śledztwa. Jego młody biograf postanawia doprowadzić sprawę do końca.,fantasy
the expendables,Grupa najemników otrzymuje zadanie obalenia dyktatora jednego z południowoamerykańskich państw. Wyruszają więc na samobójczą misję. ,action
eight legged freaks,W wyniku nieszczęśliwego zbiegu okoliczności małe górnicze miasteczko zostaje zaatakowane przez gigantyczne pająki.,horror
the killing,Grupa mężczyzn układa plan zrabowania dwóch milionów dolarów podczas wyścigów konnych. ,crime
the expendables 2,"Gdy podczas akcji ""Niezniszczalnych"" ginie jeden z członków grupy, pozostali postanawiają wyrównać rachunki i ukarać winnego. ",action
herbie: fully loaded,"Nastolatka Maggie dostaje od ojca sportowe auto. Po pewnym czasie okazuje się, że samochód ma niezwykłe właściwości.",family
marys land,"Dokument opowiada o ludziach, którzy twierdzą, że doświadczyli bezpośredniego kontaktu z Maryją. ",documentary
time bandits,Uciekające przed swoim panem karły trafiają do mieszkania Kevina.,family
the third man,"Pisarz podrzędnych kryminałów przyjeżdża do powojennego Wiednia, gdzie ma rozwiązać zagadkę śmierci przyjaciela.",crime
fast &amp; furious,"Przestępca oraz tropiący go agent łączą swoje siły i przenikają do narkotykowego gangu, by dopaść jego przywódcę.",action
paperman,"Pracownik biura poznaje na stacji kolejowej piękną dziewczynę. Gdy spotyka ją po raz kolejny, stara się zwrócić na siebie uwagę, rzucając w nią samolotami z papieru. ",animation
d-war,"Ethan Kendrick, dowiadując się, iż jest kolejnym wcieleniem wielkiego wojownika, rozpoczyna badanie tajemniczej, koreańskiej legendy. ",fantasy
cheaper by the dozen 2,"Tom z żoną i dziećmi wyjeżdża na wakacje nad jezioro, gdzie spotyka swojego dawnego rywala.",family
maximum risk,"Francuski policjant szuka mordercy brata bliźniaka - członka rosyjskiej mafii. W tym celu przejmuje tożsamość zmarłego i rusza do Nowego Jorku, by wyjaśnić zagadkę jego śmierci. ",action
the trust,Para przeciętnych policjantów postanawia obrabować bankowy skarbiec.,crime
the santa clause,"Mężczyzna nieumyślnie doprowadza do wypadku z udziałem Świętego Mikołaja, po czym&nbsp;przejmuje jego&nbsp;obowiązki.",family
frenzy,Z Tamizy zostaje wyłowiona kobieta uduszona krawatem. Posądzony niesłusznie o zabójstwo Richard Blaney musi udowodnić swą niewinność.,crime
work it,"Quinn Ackerman ubiega się o przyjęcie do wymarzonego koledżu. Sukces zależy od udziału w konkursie tanecznym jej grupy, którą dopiero usiłuje stworzyć.",comedy
the brood,"Żona Franka Carvetha trafia pod opiekę ekscentrycznego psychologa,&nbsp;który wykorzystuje innowacyjne techniki, aby przełamać psychologiczne blokady u pacjentów.",horror
garfield: a tail of two kitties,"Garfield wyrusza wraz z Jonem w podróż do Wielkiej Brytanii, gdzie omyłkowo zostaje wzięty za spadkobiercę ogromnego majątku. ",family
drogowka,"Historia siedmiu policjantów, których poza pracą łączy przyjaźń, imprezy, samochody i interesy. Wszystko się zmienia, gdy ginie jeden z nich.",crime
true romance,"Wiodący dotychczas spokojny tryb życia fan kina i komiksów zostaje uwikłany w zabójstwo, handel narkotykami oraz śledztwo FBI.",crime
the bfg,"Cierpiąca na bezsenność sierota Sophie pewnej nocy zauważa olbrzyma. Ten, dla bezpieczeństwa swojej rasy, postanawia ją porwać.",family
chico &amp; rita,"W hawańskim klubie spotyka się dwoje ludzi, ona wokalistka, on pianista. Łącząca ich miłość, mimo przeciwności losu, trwa przez wiele lat.",animation
les saveurs du palais,"Prawdziwa historia Hortense Laborie, mistrzyni kuchni, która zostaje osobistą kucharką prezydenta. Na szczytach władzy czeka na nią wiele pułapek.",biography
immortal beloved," W burzliwy wieczór 26 marca 1827 r., chory na zapalenie płuc Ludwig van Beethoven umiera w swoim wiedeńskim mieszkaniu. Trzy dni póżniej zostaje pochowany na cmentarzu... ",biography
"greystoke: the legend of tarzan, lord of the apes",Para angielskich podróżników umiera w środku afrykańskiej dżungli. Ich nowo narodzone dziecko biorą pod opiekę małpy.,drama
oceans,"Dokument ukazuje piękno życia w oceanach, oraz zwraca uwagę na zagrażające Ziemi niebezpieczeństwa.",documentary
serendipity,"Kiedy Sara i Jonathan zakochują się w sobie od pierwszego wejrzenia, postanawiają sprawdzić, czy są sobie przeznaczeni.",comedy
bak-jwi,"Podczas badań nad śmiertelnym wirusem ksiądz zostaje zarażony wampiryzmem, co też budzi w nim ludzkie pragnienia. Wkrótce duchowny spotyka piękną mężatkę, która sprowadza go na drogę grzechu. ",drama
blood red sky,"Cierpiąca na&nbsp;tajemniczą chorobę kobieta musi ujawnić swój mroczny sekret, gdy terroryści próbują przejąć samolot, którym podróżuje ona ze&nbsp;swoim synkiem.",horror
the son of no one,"Jonathan to młody policjant, który zostaje skierowany do pracy w Queens, gdzie dorastał. Anonimowe listy dotyczące zamkniętej sprawy sprzed lat stanowią zagrożenie dla jego dobrze zapowiadającej się kariery.",drama
no-do,"Małżeństwo z dziećmi przeprowadza się&nbsp;do nowego domu. Wkrótce kobieta odkrywa, że ma on mroczną przeszłość.",horror
la sortie des usines lumiere,"Po skończonej pracy w fabryce robotnicy wychodzą przez bramę, rozmawiając ze sobą i spiesząc się do domów. ",documentary
veronica,"Madryt, 1991 rok. Nastolatka po zabawie z planszą ouija odkrywa, że wokół niej zaczynają się dziać dziwne rzeczy.",horror
hot fuzz,Policjant z Londynu zostaje przeniesiony do małego miasta. Wraz ze swoim nowym partnerem próbują wyjaśnić serię podejrzanych wypadków i zdarzeń. ,comedy
upgrade,"Sparaliżowany Grey poddaje się nowatorskiemu zabiegowi, aby o własnych siłach odnaleźć zabójców swojej żony. ",action
blue streak," Po wyjściu z więzienia złodziej, Miles Logan, przenika do policji, aby odzyskać skradzione przed laty diamenty. ",comedy
whiteout,"Po dwóch latach spędzonych na Antarktydzie znudzona policjantka, Carrie Stetko, dowiaduje się o zabójstwie naukowca. Chociaż cała załoga instytutu badawczego wraca do domu, ona postanawia zostać i rozwikłać zagadkę.",crime
pacific rim,Świat nie umie obronić się przed morskimi potworami z&nbsp;innego wymiaru. Ostatnią nadzieją naszej planety stają się wydalony ze&nbsp;służby pilot i&nbsp;niedoszkolona nowicjuszka.,action
onibaba,"Kobieta z synową mordują wędrownego samuraja i sprzedają jego ekwipunek, aby przetrwać.",horror
brave,"Księżniczka Merida, by uniknąć zamążpójścia, wyrusza w podróż. Spotyka wiedźmę, która za odpowiednią opłatą obiecuje jej pomóc.",animation
intimacy,"Muzyk po przejściach próbuje poznać bliżej tajemniczą nieznajomą, która odwiedza go raz w tygodniu.",drama
serbuan maut,Elitarny oddział SWAT wkracza do siedziby kartelu narkotykowego. Podczas akcji policjanci wpadają w pułapkę.,action
confessions of a teenage drama queen,"Młoda dziewczyna po przeprowadzce z Nowego Jorku do małego miasteczka usiłuje zrobić wszystko, by tytuł najpopularniejszej dziewczyny w szkole należał do niej.",family
religulous,"Bill Maher spotyka się z wieloma przedstawicielami różnych religii, aby poznać istotę Boga.",documentary
the ringer," Pełen uroku, życiowy nieudacznik Steve Barker (Johnny Knoxville), zmuszony przez długi i swego chciwego wuja (Brian Cox) wpada na nieprawdopodobny, zasługujący na... ",comedy
"job, czyli ostatnia szara komorka",Trzech przyjaciół-nieudaczników zmaga się z trudnościami życiowymi. Ukojenie w ciężkich chwilach przynosi im oglądanie ulubionych programów TV. ,comedy
hunt for the wilderpeople,"Ricky trafia do rodziny zastępczej. Po śmierci przybranej ciotki, chłopak ucieka. ",drama
the woman in black,"Młody adwokat przyjeżdża do rezydencji zmarłej klientki, by uporządkować jej dokumenty i przekonać się, że okolica nawiedzana jest przez ducha.",drama
mirrors,"Ben rozpoczyna pracę jako stróż w opuszczonym centrum handlowym. Mężczyzna zauważa, że lustra, które się tam znajdują, nie są zwyczajne.",horror
yes day,Zmęczeni ciągłymi odmowami rodzice pozwalają swoim dzieciom dyktować zasady przez jeden dzień. Zaczyna się niesamowita rodzinna przygoda.,family
captain marvel,Ziemska kobieta po kontakcie z obcą rasą Kree otrzymuje nadludzkie moce.,action
enter the dragon,"Agent Lee decyduje się wziąć udział w&nbsp;turnieju sztuk walki, by znaleźć dowody nielegalnej działalności organizatora imprezy. ",action
"masculin, feminin: 15 faits precis", Film jest jednym z najważniejszych dokonań czołowego prekursora francuskiej nowej fali - Jean-Luc Godarda. Obraz powstał na podstawie dwóch opowiadań Guy'a de... ,drama
vampire academy,"Rosemarie Hathaway uczy się sztuk walk w akademii wampirów. Podczas treningów poznaje nauczyciela, który chroni ją przed siłami zła.",fantasy
paranormal activity,"Młoda para sądzi, że jest prześladowana przez demona. Kamera rejestrująca sytuację podczas ich snu ma im pomóc wyjaśnić tę zagadkę.",horror
the flash,W wyniku niezwykłego zdarzenia Barry Allen zyskuje zdolność przemieszczania się z niezwykłą szybkością i pod pseudonimem staje na straży Central City. ,action
chicago,"Chicago, 1929&nbsp;rok. Roxie Hart, piosenkarka wodewilowa zamknięta za zabójstwo swojego kochanka, staje się obiektem podziwu oraz uwielbienia mediów.",crime
traffic,"Trzy historie opowiadające o walce z narkotykami przedstawione oczami ojca, żony i policjanta. ",drama
22 jump street,"Policjanci, Schmidt i Jenko, trafiają pod przykrywką do lokalnego college'u, gdzie czeka na nich kolejne zadanie.",action
"they shoot horses, dont they?",Ofiary kryzysu finansowego tańczą w maratońskim konkursie tanecznym. Główną nagrodą jest duża suma pieniędzy. ,drama
konopielka,"Uporządkowane życie chłopa Kaziuka burzy młoda nauczycielka, która zostaje przydzielona do niego na kwaterę. ",comedy
the social dilemma,Ukazanie groźnych skutków ludzkiego wpływu na&nbsp;sieci społecznościowe. Ten problem najlepiej zauważają ich twórcy — eksperci ds. technologii.,documentary
les saisons,"W pełnym tajemnic lesie rozgrywa się niesamowita opowieść o przyrodzie, tej najdzikszej i nietkniętej jeszcze ludzką ręką.",documentary
art of freedom,"Dokument przedstawia historię polskiego himalaizmu, a także sukcesy jakie odnosili jego przedstawiciele w latach 70. i 80. XX wieku. ",documentary
bai she chuan shuo," W odległych czasach obok ludzi zamieszkały hordy goblinów, potworów i złych duchów.&nbsp;Wśród nich były dwa węże, biały i zielony. Pewnego dnia młody zielarz Xu Xian (Raymond... ",fantasy
the shape of water,"Niema Elisa Esposito pracuje jako woźna w tajnym rządowym laboratorium. Jej życie ulega nagłej zmianie, gdy odkrywa pilnie strzeżony sekret.",fantasy
catfish,"Nev, 24-letni fotograf z Nowego Jorku, nie ma pojęcia, w co się pakuje, gdy kontaktuje się z nim przez Facebooka pewna ośmiolatka, by uzyskać pozwolenie na namalowanie jednego z jego zdjęć.",documentary
"runner, runner","Student zostaje oszukany, grając w internetowego pokera. Postanawia odzyskać utracone pieniądze i odnaleźć właściciela witryny. ",crime
damien: omen ii,Trzynastoletni Damien stopniowo odkrywa swoją tożsamość oraz przeznaczenie. ,horror
dead man down,"Żądna zemsty kobieta uwodzi Victora, będącego prawą ręką nieuchwytnego, nowojorskiego kryminalisty.",thriller
james and the giant peach," Szczęśliwe życie Jakubka na angielskim wybrzeżu zostaje brutalnie przerwane, gdy jego rodzice zostają zabici przez nosorożca i chłopiec zostaje oddany pod opiekę dwóch... ",animation
belzebuth,"Detektyw, który w tragicznych okolicznościach stracił rodzinę, prowadzi śledztwo w sprawie szkolnej strzelaniny.&nbsp;",horror
